LinkName,Year,Day-of-the-week,Time-of-the-day,MinTT,TT10,TT15,TT25,TT50,AvgTT,TT85,TT90,TT95,MaxTT,StdDev
Link 4,2018,6,07:00 PM-08:00 PM,0.9,1.29,1.34,1.43,1.6,1.79,2.01,2.4,2.85,12.64,1.03
Link 4,2018,6,08:00 PM-09:00 PM,0.92,1.32,1.34,1.44,1.62,1.71,1.98,2.04,2.34,4.51,0.52
Link 4,2018,6,09:00 PM-10:00 PM,0.99,1.22,1.29,1.4,1.54,1.74,2.05,2.29,3.01,5.27,0.66
Link 4,2018,6,11:00 PM-12:00 AM,0.93,1.26,1.34,1.45,1.58,2.23,2.6,2.92,6.02,10.53,1.98
Link 4,2018,7,12:00 AM-01:00 AM,0.9,1.29,1.29,1.34,1.48,1.55,1.8,1.92,1.98,2.75,0.32
Link 4,2018,7,01:00 AM-02:00 AM,1.22,1.34,1.34,1.4,1.62,1.67,1.86,2.11,2.22,3.33,0.35
Link 4,2018,7,03:00 AM-04:00 AM,1.11,1.34,1.41,1.5,1.62,1.78,2.18,2.33,2.43,2.75,0.38
Link 4,2018,7,05:00 AM-06:00 AM,1.07,1.28,1.32,1.37,1.58,1.68,1.92,2.06,3.01,3.72,0.51
Link 4,2018,7,07:00 AM-08:00 AM,1.02,1.32,1.37,1.44,1.62,1.9,2.26,2.53,3.72,10.53,1.04
Link 4,2018,7,08:00 AM-09:00 AM,0.94,1.31,1.34,1.4,1.5,2.33,2.56,3.04,8.01,15.8,2.6
Link 4,2018,7,09:00 AM-10:00 AM,1.17,1.28,1.32,1.4,1.54,2.25,2.93,3.95,6.09,12.64,1.9
Link 4,2018,7,10:00 AM-11:00 AM,0.99,1.26,1.32,1.36,1.54,2.03,1.99,2.38,3.36,21.07,2.41
Link 4,2018,7,11:00 AM-12:00 PM,0.85,1.32,1.34,1.37,1.58,1.88,2.18,2.34,3.07,21.07,1.7
Link 4,2018,7,12:00 PM-01:00 PM,0.76,1.24,1.32,1.37,1.54,1.92,2.18,2.34,3.83,12.64,1.5
Link 4,2018,7,01:00 PM-02:00 PM,0.93,1.29,1.34,1.37,1.54,1.79,2.11,2.56,3.01,7.9,0.88
Link 4,2018,7,02:00 PM-03:00 PM,1.07,1.32,1.34,1.44,1.62,1.89,2.19,2.53,3.11,10.53,1.12
Link 4,2018,7,03:00 PM-04:00 PM,1.09,1.26,1.32,1.37,1.54,1.94,2.0,2.63,3.01,21.07,2.08
Link 4,2018,7,04:00 PM-05:00 PM,1.02,1.28,1.32,1.37,1.5,1.78,2.07,2.53,3.06,9.03,0.9
Link 4,2018,7,05:00 PM-06:00 PM,0.81,1.28,1.32,1.4,1.54,1.87,2.11,2.36,3.06,15.8,1.45
Link 4,2018,7,07:00 PM-08:00 PM,0.94,1.22,1.28,1.36,1.5,1.58,1.8,1.91,2.38,4.51,0.48
Link 4,2018,7,08:00 PM-09:00 PM,0.99,1.29,1.36,1.44,1.58,1.69,1.88,1.98,2.43,4.86,0.59
Link 4,2018,7,09:00 PM-10:00 PM,0.9,1.28,1.32,1.37,1.62,1.78,2.02,2.2,3.72,5.27,0.73
Link 4,2018,1,05:00 AM-06:00 AM,1.15,1.3,1.32,1.49,1.66,1.86,2.18,2.53,2.97,5.75,0.8
Link 4,2018,1,07:00 AM-08:00 AM,1.0,1.15,1.24,1.29,1.4,1.54,1.78,2.02,2.58,4.51,0.53
Link 4,2018,1,09:00 AM-10:00 AM,1.09,1.19,1.22,1.32,1.47,1.77,1.77,2.3,2.7,10.53,1.34
Link 4,2018,1,10:00 AM-11:00 AM,1.04,1.24,1.26,1.32,1.47,1.9,1.76,1.96,2.67,15.8,2.22
Link 4,2018,1,11:00 AM-12:00 PM,1.09,1.26,1.32,1.37,1.54,1.96,2.18,2.53,3.72,12.64,1.56
Link 4,2018,1,12:00 PM-01:00 PM,0.79,1.22,1.24,1.29,1.44,1.64,1.81,1.96,2.44,9.03,0.99
Link 4,2018,1,02:00 PM-03:00 PM,1.04,1.24,1.26,1.32,1.47,1.87,1.98,2.34,3.3,15.8,1.72
Link 4,2018,1,03:00 PM-04:00 PM,0.96,1.22,1.25,1.33,1.44,1.7,2.11,2.34,3.09,9.03,0.92
Link 4,2018,1,04:00 PM-05:00 PM,0.84,1.24,1.28,1.34,1.44,1.58,1.78,1.92,2.47,4.51,0.48
Link 4,2018,1,05:00 PM-06:00 PM,0.81,1.26,1.29,1.37,1.58,1.93,2.35,2.63,3.34,12.64,1.44
Link 4,2018,1,07:00 PM-08:00 PM,0.93,1.17,1.26,1.34,1.47,1.83,1.92,2.11,2.75,15.8,1.73
Link 4,2018,1,08:00 PM-09:00 PM,1.05,1.28,1.32,1.4,1.54,1.72,1.86,1.98,2.63,6.32,0.79
Link 4,2018,1,11:00 PM-12:00 AM,1.19,1.25,1.26,1.27,1.46,1.81,1.85,2.01,2.33,9.03,1.47
Link 4,2018,2,01:00 AM-02:00 AM,1.17,1.36,1.44,1.44,1.47,1.96,1.8,1.95,2.1,10.53,1.84
Link 4,2018,2,04:00 AM-05:00 AM,1.09,1.24,1.26,1.32,1.44,1.51,1.81,1.81,1.86,2.11,0.25
Link 4,2018,2,06:00 AM-07:00 AM,1.07,1.29,1.34,1.38,1.58,2.12,2.43,2.77,3.95,15.8,1.93
Link 4,2018,2,07:00 AM-08:00 AM,0.94,1.4,1.47,1.54,1.92,3.19,3.95,5.75,12.64,21.07,3.51
Link 4,2018,2,08:00 AM-09:00 AM,1.02,1.4,1.44,1.5,1.76,2.46,3.01,3.72,5.75,21.07,2.12
Link 4,2018,2,09:00 AM-10:00 AM,0.97,1.32,1.38,1.47,1.58,1.87,2.26,2.43,3.33,12.64,0.98
Link 4,2018,2,10:00 AM-11:00 AM,1.0,1.32,1.37,1.47,1.62,1.96,2.18,2.56,3.33,12.64,1.33
Link 4,2018,2,11:00 AM-12:00 PM,1.13,1.37,1.4,1.5,1.66,2.02,2.2,2.53,3.33,21.07,1.58
Link 4,2018,2,02:00 PM-03:00 PM,1.04,1.34,1.37,1.47,1.66,1.95,2.34,2.53,3.33,15.8,1.27
Link 4,2018,2,04:00 PM-05:00 PM,0.97,1.39,1.47,1.58,1.86,2.28,2.87,3.51,5.27,15.8,1.42
Link 4,2018,2,06:00 PM-07:00 PM,1.13,1.37,1.4,1.5,1.81,2.09,2.63,3.01,3.95,12.64,1.16
Link 4,2018,2,07:00 PM-08:00 PM,0.93,1.34,1.37,1.4,1.58,1.84,1.98,2.18,2.43,15.8,1.46
Link 4,2018,2,08:00 PM-09:00 PM,0.88,1.26,1.32,1.35,1.54,1.86,2.34,2.79,3.61,7.02,0.9
Link 4,2018,3,12:00 AM-01:00 AM,1.17,1.32,1.34,1.38,1.47,1.69,2.04,2.04,2.71,3.95,0.54
Link 4,2018,3,01:00 AM-02:00 AM,1.05,1.4,1.47,1.56,1.58,1.72,1.86,1.86,2.4,4.21,0.53
Link 4,2018,3,02:00 AM-03:00 AM,1.07,1.4,1.4,1.47,1.54,1.85,1.8,2.03,4.51,6.32,1.04
Link 4,2018,3,11:00 PM-12:00 AM,1.19,1.3,1.34,1.44,1.62,1.73,2.04,2.16,2.67,3.72,0.48
Link 4,2018,4,10:00 PM-11:00 PM,0.99,1.32,1.36,1.4,1.54,1.7,1.94,2.33,2.75,4.86,0.55
Link 4,2018,5,10:00 PM-11:00 PM,0.89,1.27,1.32,1.34,1.52,1.61,1.76,1.83,2.1,5.27,0.59
Link 4,2018,6,01:00 AM-02:00 AM,0.96,1.37,1.4,1.47,1.62,1.66,1.82,1.96,2.28,3.72,0.4
Link 4,2018,6,10:00 PM-11:00 PM,0.89,1.32,1.37,1.4,1.62,1.86,1.98,2.75,3.95,5.27,0.84
Link 4,2018,7,04:00 AM-05:00 AM,1.11,1.32,1.34,1.37,1.5,1.98,2.27,2.67,4.24,9.03,1.38
Link 4,2018,7,06:00 AM-07:00 AM,1.19,1.26,1.32,1.37,1.47,1.65,2.02,2.17,2.33,6.32,0.61
Link 4,2018,7,06:00 PM-07:00 PM,1.04,1.24,1.27,1.37,1.5,1.82,1.96,2.24,2.74,15.8,1.56
Link 4,2018,7,10:00 PM-11:00 PM,0.84,1.19,1.25,1.29,1.58,1.62,1.9,2.01,2.54,3.72,0.53
Link 4,2018,1,04:00 AM-05:00 AM,1.24,1.29,1.34,1.42,1.76,2.54,3.36,4.51,6.14,12.64,2.25
Link 4,2018,1,06:00 AM-07:00 AM,1.13,1.24,1.29,1.36,1.47,1.67,2.11,2.11,2.45,7.02,0.87
Link 4,2018,1,08:00 AM-09:00 AM,1.09,1.17,1.19,1.29,1.4,1.66,1.95,2.13,2.69,7.9,0.94
Link 4,2018,1,01:00 PM-02:00 PM,0.89,1.26,1.32,1.37,1.5,1.83,2.02,2.34,2.93,9.03,1.2
Link 4,2018,1,06:00 PM-07:00 PM,1.09,1.29,1.32,1.38,1.54,1.68,1.92,2.04,2.65,4.51,0.55
Link 4,2018,1,09:00 PM-10:00 PM,0.99,1.26,1.29,1.34,1.46,1.57,1.78,1.92,2.34,3.72,0.45
Link 4,2018,1,10:00 PM-11:00 PM,1.22,1.26,1.31,1.34,1.48,1.65,1.78,1.97,2.14,5.27,0.69
Link 4,2018,2,05:00 AM-06:00 AM,0.8,1.26,1.29,1.34,1.5,1.64,1.92,2.31,2.67,4.21,0.51
Link 4,2018,4,01:00 AM-02:00 AM,1.22,1.35,1.37,1.44,1.58,1.65,1.86,2.01,2.28,2.53,0.29
Link 4,2018,7,02:00 AM-03:00 AM,1.29,1.39,1.4,1.43,1.66,1.72,1.86,2.02,2.38,3.51,0.44
Link 4,2018,1,12:00 AM-01:00 AM,1.13,1.22,1.28,1.37,1.58,1.61,1.83,1.9,2.02,3.01,0.37
Link 4,2018,1,01:00 AM-02:00 AM,1.09,1.26,1.27,1.31,1.37,1.78,2.33,2.89,3.01,5.75,0.99
Link 4,2018,2,02:00 AM-03:00 AM,1.09,1.24,1.33,1.4,1.5,1.56,1.82,1.86,1.9,1.98,0.24
Link 4,2018,6,04:00 AM-05:00 AM,1.15,1.29,1.32,1.38,1.5,1.62,1.98,2.2,2.53,2.87,0.37
Link 4,2018,5,02:00 AM-03:00 AM,1.05,1.25,1.31,1.4,1.54,1.58,1.86,1.86,1.95,2.11,0.25
Link 4,2018,1,03:00 AM-04:00 AM,1.22,1.27,1.3,1.34,1.47,1.61,2.03,2.12,2.31,2.63,0.39
Link 4,2018,2,12:00 AM-01:00 AM,1.05,1.09,1.1,1.21,1.44,1.46,1.77,1.84,2.05,2.43,0.33
Link 4,2018,6,02:00 AM-03:00 AM,1.26,1.31,1.34,1.44,1.62,1.84,1.98,2.19,2.73,7.02,1.04
Link 4,2018,7,11:00 PM-12:00 AM,1.13,1.22,1.24,1.32,1.44,1.55,1.86,1.92,2.25,2.63,0.33
Link 4,2018,2,10:00 PM-11:00 PM,1.19,1.34,1.37,1.4,1.5,1.68,1.98,2.12,2.59,3.01,0.4
Link 4,2018,5,04:00 AM-05:00 AM,0.96,1.26,1.32,1.37,1.5,1.59,1.76,1.91,2.49,2.63,0.35
Link 4,2018,1,02:00 AM-03:00 AM,0.99,1.06,1.2,1.31,1.52,1.52,1.87,1.96,2.04,2.11,0.33
Link 4,2019,3,02:00 AM-03:00 AM,1.11,1.2,1.23,1.29,1.47,1.98,2.53,2.53,4.11,7.89,1.4
Link 4,2019,3,03:00 AM-04:00 AM,1.15,1.23,1.29,1.36,1.58,2.24,2.12,2.53,7.56,15.79,2.55
Link 4,2019,3,04:00 AM-05:00 AM,1.05,1.21,1.3,1.39,1.52,1.89,1.86,2.14,3.74,10.52,1.55
Link 4,2019,3,06:00 AM-07:00 AM,1.17,1.34,1.37,1.47,1.62,1.84,2.26,2.44,2.75,9.02,0.72
Link 4,2019,3,07:00 AM-08:00 AM,1.17,1.44,1.47,1.55,1.91,2.59,3.32,4.03,5.74,21.05,2.29
Link 4,2019,3,10:00 AM-11:00 AM,0.89,1.37,1.4,1.5,1.66,1.86,2.18,2.43,3.01,12.63,0.91
Link 4,2019,3,11:00 AM-12:00 PM,0.99,1.37,1.4,1.5,1.71,1.98,2.26,2.43,3.39,15.79,1.38
Link 4,2019,3,12:00 PM-01:00 PM,0.97,1.34,1.4,1.47,1.62,1.85,2.18,2.43,2.96,15.79,0.96
Link 4,2019,3,01:00 PM-02:00 PM,1.17,1.37,1.44,1.54,1.75,1.97,2.41,2.75,3.05,10.52,0.91
Link 4,2019,3,02:00 PM-03:00 PM,1.11,1.4,1.47,1.54,1.75,2.08,2.43,2.75,3.16,15.79,1.47
Link 4,2019,3,03:00 PM-04:00 PM,1.05,1.4,1.47,1.58,1.8,2.02,2.53,2.75,3.32,7.89,0.77
Link 4,2019,3,04:00 PM-05:00 PM,1.15,1.44,1.5,1.62,1.97,2.32,2.97,3.32,4.21,21.05,1.46
Link 4,2019,3,05:00 PM-06:00 PM,1.24,1.54,1.6,1.8,2.18,2.72,3.32,3.95,6.31,15.79,1.82
Link 4,2019,3,06:00 PM-07:00 PM,1.17,1.44,1.5,1.54,1.75,2.0,2.43,2.87,3.51,10.52,0.85
Link 4,2019,3,07:00 PM-08:00 PM,1.11,1.26,1.34,1.4,1.58,1.92,2.34,2.58,3.32,12.63,1.24
Link 4,2019,3,09:00 PM-10:00 PM,0.86,1.29,1.32,1.37,1.5,1.86,1.97,2.34,3.01,10.52,1.4
Link 4,2019,3,10:00 PM-11:00 PM,0.94,1.26,1.3,1.4,1.58,1.88,2.1,2.53,3.23,15.79,1.52
Link 4,2019,3,11:00 PM-12:00 AM,1.17,1.31,1.32,1.4,1.58,2.52,2.98,4.06,9.12,15.79,2.75
Link 4,2019,4,12:00 AM-01:00 AM,1.19,1.32,1.45,1.54,1.62,1.81,2.14,2.18,2.74,4.51,0.68
Link 4,2019,4,03:00 AM-04:00 AM,1.13,1.29,1.33,1.37,1.54,1.96,1.8,2.14,3.63,15.79,1.98
Link 4,2019,4,04:00 AM-05:00 AM,1.19,1.28,1.34,1.37,1.54,2.14,2.1,2.18,6.89,10.52,2.02
Link 4,2019,4,05:00 AM-06:00 AM,1.09,1.29,1.34,1.42,1.58,1.93,1.91,2.1,2.97,12.63,1.72
Link 4,2019,4,06:00 AM-07:00 AM,1.11,1.34,1.4,1.47,1.64,1.94,2.53,2.75,3.2,12.63,0.96
Link 4,2019,4,07:00 AM-08:00 AM,1.17,1.44,1.5,1.62,1.91,2.64,3.32,4.51,7.02,15.79,2.24
Link 4,2019,4,08:00 AM-09:00 AM,1.19,1.47,1.5,1.61,1.91,2.41,3.16,3.51,4.51,21.05,1.85
Link 4,2019,4,09:00 AM-10:00 AM,0.97,1.4,1.44,1.5,1.71,1.95,2.34,2.53,3.22,15.79,1.15
Link 4,2019,4,10:00 AM-11:00 AM,1.07,1.33,1.4,1.47,1.66,1.87,2.26,2.53,3.16,12.63,0.89
Link 4,2019,4,11:00 AM-12:00 PM,1.17,1.34,1.4,1.5,1.71,1.94,2.34,2.63,3.32,10.52,0.95
Link 4,2019,4,12:00 PM-01:00 PM,1.17,1.37,1.44,1.5,1.75,2.11,2.34,2.63,3.53,15.79,1.67
Link 4,2019,4,01:00 PM-02:00 PM,1.09,1.4,1.44,1.54,1.71,2.02,2.43,2.71,3.32,15.79,1.2
Link 4,2019,4,02:00 PM-03:00 PM,1.15,1.4,1.44,1.5,1.75,2.02,2.43,2.75,3.16,15.79,1.24
Link 4,2019,4,03:00 PM-04:00 PM,1.21,1.44,1.49,1.62,1.8,2.17,2.63,3.01,3.51,21.05,1.52
Link 4,2019,4,04:00 PM-05:00 PM,1.11,1.46,1.5,1.62,1.91,2.38,3.01,3.32,5.14,15.79,1.69
Link 4,2019,4,05:00 PM-06:00 PM,1.21,1.5,1.58,1.75,2.22,2.85,3.54,4.9,7.02,21.05,2.07
Link 4,2019,4,06:00 PM-07:00 PM,0.89,1.37,1.44,1.54,1.75,1.99,2.63,2.87,3.16,9.02,0.83
Link 4,2019,4,07:00 PM-08:00 PM,1.0,1.29,1.34,1.43,1.62,1.87,2.21,2.43,2.87,12.63,1.19
Link 4,2019,4,08:00 PM-09:00 PM,1.0,1.32,1.34,1.46,1.66,1.98,2.43,2.77,3.95,10.52,1.1
Link 4,2019,4,09:00 PM-10:00 PM,1.09,1.29,1.32,1.4,1.62,1.96,2.26,2.87,3.12,15.79,1.65
Link 4,2019,4,10:00 PM-11:00 PM,1.02,1.24,1.3,1.34,1.48,1.74,1.89,2.2,2.89,10.52,1.07
Link 4,2019,5,12:00 AM-01:00 AM,1.19,1.32,1.4,1.5,1.58,2.11,1.86,2.43,3.95,10.52,1.96
Link 4,2019,5,03:00 AM-04:00 AM,1.15,1.26,1.32,1.38,1.62,1.66,1.99,2.09,2.1,3.71,0.42
Link 4,2019,5,05:00 AM-06:00 AM,1.11,1.32,1.37,1.4,1.58,2.16,2.29,2.91,4.86,15.79,2.16
Link 4,2019,5,06:00 AM-07:00 AM,1.11,1.34,1.34,1.44,1.58,1.84,2.18,2.37,2.77,15.79,1.11
Link 4,2019,5,07:00 AM-08:00 AM,1.11,1.4,1.45,1.54,1.91,2.4,3.01,3.34,4.21,15.79,1.81
Link 4,2019,5,08:00 AM-09:00 AM,1.09,1.44,1.47,1.58,1.86,2.51,3.16,3.67,5.97,15.79,2.03
Link 4,2019,5,09:00 AM-10:00 AM,1.05,1.37,1.4,1.5,1.71,1.95,2.26,2.53,3.01,10.52,1.09
Link 4,2019,5,10:00 AM-11:00 AM,1.07,1.34,1.4,1.5,1.66,1.96,2.26,2.53,3.16,15.79,1.29
Link 4,2019,5,11:00 AM-12:00 PM,0.99,1.36,1.4,1.5,1.71,2.02,2.37,2.65,3.71,15.79,1.39
Link 4,2019,5,12:00 PM-01:00 PM,1.09,1.34,1.43,1.5,1.71,1.92,2.26,2.44,3.02,10.52,0.92
Link 4,2019,5,01:00 PM-02:00 PM,0.99,1.34,1.4,1.5,1.71,2.07,2.43,2.91,3.71,15.79,1.46
Link 4,2019,5,02:00 PM-03:00 PM,1.02,1.4,1.47,1.5,1.75,2.03,2.43,2.75,3.51,21.05,1.32
Link 4,2019,5,03:00 PM-04:00 PM,1.11,1.47,1.49,1.58,1.86,2.06,2.45,2.73,3.32,15.79,1.0
Link 4,2019,5,04:00 PM-05:00 PM,1.26,1.5,1.58,1.66,2.04,2.32,3.01,3.32,4.21,10.52,1.04
Link 4,2019,5,05:00 PM-06:00 PM,1.15,1.58,1.71,1.86,2.34,2.94,3.95,5.26,7.02,15.79,1.91
Link 4,2019,5,06:00 PM-07:00 PM,1.09,1.4,1.47,1.58,1.8,2.01,2.63,3.01,3.32,9.02,0.78
Link 4,2019,5,07:00 PM-08:00 PM,1.19,1.32,1.37,1.44,1.62,1.82,2.26,2.43,2.91,12.63,0.94
Link 4,2019,5,08:00 PM-09:00 PM,1.02,1.26,1.34,1.4,1.58,1.96,2.34,2.63,3.76,10.52,1.2
Link 4,2019,5,10:00 PM-11:00 PM,0.89,1.24,1.28,1.37,1.58,2.18,1.99,2.4,4.34,21.05,2.62
Link 4,2019,5,11:00 PM-12:00 AM,1.17,1.3,1.37,1.43,1.58,2.02,2.5,2.81,3.25,12.63,1.59
Link 4,2019,6,02:00 AM-03:00 AM,1.15,1.33,1.34,1.45,1.68,3.07,2.22,6.99,9.02,21.05,4.27
Link 4,2019,6,03:00 AM-04:00 AM,1.15,1.23,1.35,1.4,1.52,1.97,2.32,2.58,3.18,10.52,1.59
Link 4,2019,6,04:00 AM-05:00 AM,1.13,1.4,1.42,1.47,1.58,1.72,1.93,2.01,2.18,3.71,0.43
Link 4,2019,6,05:00 AM-06:00 AM,1.07,1.32,1.34,1.4,1.58,1.93,2.1,2.74,3.5,9.02,1.19
Link 4,2019,6,06:00 AM-07:00 AM,1.13,1.32,1.34,1.44,1.62,1.95,2.43,2.87,3.63,15.79,1.23
Link 4,2019,6,07:00 AM-08:00 AM,0.81,1.41,1.47,1.54,1.86,2.35,2.9,3.47,5.45,12.63,1.61
Link 4,2019,6,08:00 AM-09:00 AM,1.11,1.37,1.4,1.5,1.75,2.23,2.8,3.32,4.51,21.05,1.71
Link 4,2019,6,09:00 AM-10:00 AM,0.77,1.34,1.37,1.47,1.66,1.87,2.43,2.75,3.16,7.02,0.69
Link 4,2019,6,10:00 AM-11:00 AM,0.99,1.37,1.44,1.5,1.66,2.0,2.34,2.63,3.95,15.79,1.26
Link 4,2019,6,11:00 AM-12:00 PM,1.17,1.37,1.43,1.47,1.62,1.89,2.26,2.53,2.87,15.79,1.22
Link 4,2019,6,12:00 PM-01:00 PM,0.99,1.37,1.44,1.5,1.66,1.93,2.26,2.63,3.18,15.79,1.08
Link 4,2019,6,01:00 PM-02:00 PM,1.07,1.37,1.47,1.54,1.75,2.06,2.53,2.75,3.73,15.79,1.16
Link 4,2019,6,02:00 PM-03:00 PM,1.05,1.44,1.47,1.58,1.86,2.07,2.63,2.87,3.32,10.52,0.83
Link 4,2019,6,03:00 PM-04:00 PM,0.94,1.44,1.47,1.62,1.86,2.21,2.87,3.01,3.79,15.79,1.28
Link 4,2019,6,04:00 PM-05:00 PM,1.05,1.5,1.58,1.71,1.97,2.31,3.01,3.32,4.2,10.52,1.1
Link 4,2019,6,05:00 PM-06:00 PM,1.19,1.47,1.54,1.66,1.97,2.44,3.16,3.51,5.26,21.05,1.72
Link 4,2019,6,06:00 PM-07:00 PM,1.09,1.37,1.4,1.47,1.62,1.87,2.2,2.53,3.01,10.52,0.89
Link 4,2019,6,07:00 PM-08:00 PM,1.04,1.32,1.34,1.44,1.62,1.87,2.5,2.63,2.9,10.52,0.97
Link 4,2019,7,12:00 AM-01:00 AM,1.24,1.35,1.37,1.5,1.58,1.84,1.97,2.5,3.11,5.74,0.84
Link 4,2019,7,01:00 AM-02:00 AM,1.29,1.32,1.32,1.33,1.48,2.78,2.4,2.82,10.71,21.05,4.28
Link 4,2019,7,02:00 AM-03:00 AM,1.19,1.35,1.37,1.44,1.58,1.81,2.01,2.31,2.53,7.02,0.98
Link 4,2019,7,03:00 AM-04:00 AM,1.15,1.31,1.32,1.37,1.52,1.92,2.53,2.76,3.03,7.89,1.22
Link 4,2019,7,04:00 AM-05:00 AM,1.19,1.33,1.34,1.4,1.52,3.08,2.52,7.24,11.84,21.05,4.31
Link 4,2019,7,05:00 AM-06:00 AM,1.19,1.33,1.34,1.46,1.58,2.06,2.03,2.18,3.46,15.79,2.04
Link 4,2019,7,06:00 AM-07:00 AM,1.05,1.29,1.32,1.4,1.5,1.69,2.1,2.26,2.63,3.95,0.49
Link 4,2019,7,07:00 AM-08:00 AM,1.0,1.21,1.26,1.34,1.5,1.75,1.97,2.17,2.62,12.63,1.13
Link 4,2019,7,08:00 AM-09:00 AM,0.9,1.24,1.27,1.34,1.5,1.9,1.97,2.29,2.77,15.79,1.96
Link 4,2019,7,09:00 AM-10:00 AM,0.79,1.26,1.3,1.37,1.56,1.73,2.04,2.3,2.69,6.31,0.64
Link 4,2019,7,10:00 AM-11:00 AM,1.11,1.29,1.32,1.37,1.5,1.71,1.91,2.13,2.9,9.02,0.81
Link 4,2019,7,11:00 AM-12:00 PM,0.65,1.29,1.33,1.4,1.54,1.76,2.1,2.43,2.87,12.63,0.96
Link 4,2019,7,12:00 PM-01:00 PM,1.04,1.32,1.37,1.4,1.52,1.81,1.97,2.15,2.83,15.79,1.42
Link 4,2019,7,01:00 PM-02:00 PM,1.11,1.3,1.34,1.4,1.58,1.85,2.04,2.18,2.53,21.05,1.68
Link 4,2019,7,02:00 PM-03:00 PM,1.07,1.29,1.34,1.4,1.6,1.8,2.14,2.5,3.01,5.26,0.71
Link 4,2019,7,03:00 PM-04:00 PM,1.11,1.32,1.33,1.4,1.58,1.79,2.1,2.56,3.03,6.31,0.76
Link 4,2019,7,04:00 PM-05:00 PM,1.09,1.29,1.32,1.4,1.58,1.79,2.06,2.55,2.9,7.89,0.77
Link 4,2019,7,05:00 PM-06:00 PM,1.09,1.26,1.27,1.34,1.5,1.83,2.0,2.26,3.42,12.63,1.35
Link 4,2019,7,06:00 PM-07:00 PM,1.19,1.31,1.32,1.4,1.52,1.72,1.97,2.18,2.6,5.26,0.65
Link 4,2019,7,07:00 PM-08:00 PM,1.19,1.32,1.34,1.4,1.58,2.23,2.1,2.53,3.89,21.05,2.75
Link 4,2019,7,08:00 PM-09:00 PM,0.99,1.28,1.32,1.34,1.56,1.83,2.1,2.26,2.71,12.63,1.4
Link 4,2019,7,09:00 PM-10:00 PM,1.15,1.32,1.34,1.4,1.5,1.67,1.86,2.18,2.82,3.71,0.5
Link 4,2019,7,10:00 PM-11:00 PM,1.02,1.24,1.27,1.37,1.58,1.98,2.08,2.4,4.39,15.79,1.82
Link 4,2019,7,11:00 PM-12:00 AM,1.04,1.24,1.27,1.34,1.48,1.65,1.86,1.97,2.17,5.26,0.66
Link 4,2019,1,12:00 AM-01:00 AM,1.21,1.32,1.32,1.36,1.47,2.24,1.93,2.59,3.29,21.05,3.42
Link 4,2019,1,02:00 AM-03:00 AM,1.13,1.21,1.31,1.37,1.58,1.81,2.04,2.1,3.7,5.26,0.91
Link 4,2019,1,04:00 AM-05:00 AM,1.21,1.29,1.33,1.36,1.56,1.92,1.8,2.15,5.28,5.74,1.21
Link 4,2019,1,05:00 AM-06:00 AM,1.19,1.23,1.28,1.38,1.44,2.06,2.24,2.59,5.95,9.02,1.78
Link 4,2019,1,06:00 AM-07:00 AM,1.09,1.17,1.19,1.33,1.5,2.5,2.32,2.51,6.95,21.05,3.72
Link 4,2019,1,07:00 AM-08:00 AM,1.11,1.26,1.26,1.32,1.4,1.56,1.89,2.1,2.34,3.71,0.42
Link 4,2019,1,09:00 AM-10:00 AM,0.93,1.19,1.25,1.29,1.5,1.67,1.8,1.94,2.24,9.02,0.99
Link 4,2019,1,10:00 AM-11:00 AM,1.19,1.26,1.31,1.34,1.54,1.83,2.12,2.55,3.38,7.89,1.05
Link 4,2019,1,11:00 AM-12:00 PM,1.09,1.26,1.29,1.34,1.48,1.7,2.11,2.44,2.87,5.74,0.62
Link 4,2019,1,12:00 PM-01:00 PM,0.96,1.25,1.31,1.37,1.5,1.65,1.86,2.04,2.63,7.02,0.65
Link 4,2019,1,01:00 PM-02:00 PM,1.13,1.26,1.31,1.37,1.5,1.69,1.92,2.41,3.07,5.26,0.61
Link 4,2019,1,02:00 PM-03:00 PM,0.94,1.26,1.29,1.32,1.5,1.83,1.86,1.97,2.87,12.63,1.49
Link 4,2019,1,03:00 PM-04:00 PM,1.11,1.26,1.29,1.34,1.5,1.7,2.18,2.34,3.01,4.51,0.58
Link 4,2019,1,04:00 PM-05:00 PM,1.13,1.26,1.29,1.33,1.48,1.61,1.95,2.11,2.34,3.01,0.37
Link 4,2019,1,05:00 PM-06:00 PM,1.02,1.27,1.32,1.37,1.47,1.7,2.0,2.26,2.85,4.86,0.62
Link 4,2019,1,06:00 PM-07:00 PM,1.11,1.21,1.26,1.32,1.47,1.86,1.86,2.03,2.86,10.52,1.61
Link 4,2019,1,07:00 PM-08:00 PM,1.0,1.21,1.32,1.34,1.5,1.67,1.93,2.05,2.14,9.02,0.9
Link 4,2019,1,08:00 PM-09:00 PM,1.15,1.28,1.31,1.34,1.47,1.72,1.94,2.23,2.87,7.02,0.82
Link 4,2019,1,10:00 PM-11:00 PM,0.99,1.22,1.26,1.33,1.5,1.94,1.95,2.44,3.32,15.79,1.95
Link 4,2019,1,11:00 PM-12:00 AM,1.21,1.47,1.5,1.66,1.71,1.94,2.04,2.75,3.01,5.26,0.72
Link 4,2019,2,12:00 AM-01:00 AM,1.11,1.42,1.44,1.5,1.62,1.76,2.18,2.47,2.95,3.01,0.49
